,Team/Year,eFGPct,TOPct,ORPct,FTRate
6990,2006 Western Carolina,52.1014,22.0968,33.91,46.6667
6991,2006 Western Illinois,53.1474,19.2993,32.8736,43.2761
6992,2006 Western Kentucky,49.9703,23.0647,35.7859,40.0713
6993,2006 Western Michigan,52.2099,20.7534,32.359,33.6403
6994,2006 Wichita St.,46.6596,18.692,28.9321,27.3065
6995,2006 William & Mary,52.0615,22.4575,34.2826,33.966
6996,2006 Winthrop,46.817,24.2479,30.3608,32.2944
6997,2006 Wisconsin,47.9444,20.008,31.9379,31.3839
6998,2006 Wofford,52.7818,23.0114,37.3464,33.3821
6999,2006 Wright St.,49.2958,20.1289,33.5499,43.662
7000,2006 Wyoming,45.2501,19.4309,32.7022,39.1231
7001,2006 Xavier,45.1172,18.9037,32.7848,33.5379
7002,2006 Yale,48.3333,20.5399,31.0229,34.4242
7003,2006 Youngstown St.,52.6596,18.5214,35.9581,35.3723
7004,2005 Air Force,52.7132,28.6913,35.4001,45.3058
7005,2005 Akron,46.1465,22.4697,37.2906,37.1338
7006,2005 Alabama,46.9516,17.161,30.6245,25.313
7007,2005 Alabama A&M,46.9317,26.5027,35.9705,32.1853
7008,2005 Alabama St.,47.605,22.2507,29.8071,38.0251
7009,2005 Albany,48.9694,23.0413,33.562,32.7128
7010,2005 Alcorn St.,48.3322,22.5749,35.3846,49.1825
7011,2005 American,47.8567,19.559,30.5374,33.0134
7012,2005 Appalachian St.,48.9416,23.0991,35.7585,32.9698
7013,2005 Arizona,49.2483,22.4632,34.7908,28.1549
7014,2005 Arizona St.,49.6241,20.7083,32.6116,34.7476
7015,2005 Arkansas,46.1345,24.4188,35.4437,39.5977
7016,2005 Arkansas Little Rock,49.0246,22.5861,36.9614,37.211
7017,2005 Arkansas Pine Bluff,47.2397,20.932,33.8892,37.2467
7018,2005 Arkansas St.,50.1696,21.0351,35.0315,43.2836
7019,2005 Army,52.1771,19.3281,36.8997,30.2612
7020,2005 Auburn,53.16,21.6994,38.2012,36.5213
7021,2005 Austin Peay,51.4024,22.8957,32.9649,40.9146
7022,2005 Ball St.,50.9993,20.7603,32.1954,41.6845
7023,2005 Baylor,56.1878,24.7067,41.1691,35.4196
7024,2005 Belmont,49.7886,23.1314,36.381,39.9155
7025,2005 Bethune Cookman,49.2638,24.1037,34.1809,41.5337
7026,2005 Binghamton,48.6796,22.9462,31.0273,42.3211
7027,2005 Birmingham Southern,48.934,19.097,31.4449,43.1912
7028,2005 Boise St.,51.5625,19.292,34.3599,36.875
7029,2005 Boston College,46.9845,21.0011,34.9009,24.5836
7030,2005 Boston University,41.8245,21.8441,32.8262,27.5252
7031,2005 Bowling Green,51.0281,20.1802,32.1429,43.66
7032,2005 Bradley,48.8491,19.9448,31.6206,42.7749
7033,2005 Brown,51.7308,23.8244,35.0027,28.2692
7034,2005 Bucknell,45.1242,23.7198,32.4574,39.1884
7035,2005 Buffalo,48.7766,22.6444,33.9423,39.0425
7036,2005 Butler,52.2459,19.4717,33.8816,33.6485
7037,2005 BYU,51.1393,20.6983,34.1139,35.4818
7038,2005 Cal Poly,54.6854,18.5381,33.5616,42.5703
7039,2005 Cal St. Fullerton,51.8966,20.6716,28.0685,34.4828
7040,2005 Cal St. Northridge,50.1284,28.0175,36.1168,41.5918
7041,2005 California,49.211,19.9374,34.3166,29.6902
7042,2005 Campbell,55.3455,20.5525,32.4384,36.5059
7043,2005 Canisius,48.9041,17.3336,35.354,32.4384
7044,2005 Centenary,55.5829,19.848,39.4818,47.2612
7045,2005 Central Connecticut,53.7879,21.5532,33.1808,29.9078
7046,2005 Central Michigan,55.0741,23.359,35.9928,52.5926
7047,2005 Charleston Southern,48.8819,22.0461,32.5418,40.9504
7048,2005 Charlotte,49.3729,21.8672,33.6004,28.4493
7049,2005 Chattanooga,49.8117,21.4443,27.0206,28.5625
7050,2005 Chicago St.,53.4574,22.6937,37.8528,36.3697
7051,2005 Cincinnati,43.0923,20.0871,34.6439,29.8254
7052,2005 Clemson,48.8662,25.1842,33.6457,41.1565
7053,2005 Cleveland St.,51.6538,21.9628,35.4049,41.3846
7054,2005 Coastal Carolina,53.5427,20.3502,32.9934,47.6991
7055,2005 Colgate,49.1373,20.2324,37.0817,35.3347
7056,2005 College of Charleston,47.9167,23.8871,34.1428,36.3005
7057,2005 Colorado,49.3349,18.3789,34.8615,36.6686
7058,2005 Colorado St.,46.3123,16.7599,34.2857,40.3987
7059,2005 Columbia,49.476,22.3785,29.2958,49.7755
7060,2005 Connecticut,42.9353,16.84,30.6978,25.6219
7061,2005 Coppin St.,48.2759,25.6157,36.3348,38.7586
7062,2005 Cornell,51.7765,21.922,34.5187,33.6788
7063,2005 Creighton,49.6442,22.4142,35.5098,33.0049
7064,2005 Dartmouth,51.1417,22.2289,34.2967,41.4173
7065,2005 Davidson,48.7172,19.4382,30.2509,32.9261
7066,2005 Dayton,46.7546,22.4672,29.7503,46.3623
7067,2005 Delaware,47.5862,19.1299,31.9625,40.4023
7068,2005 Delaware St.,52.986,26.4667,38.2783,35.9593
7069,2005 Denver,47.1371,20.7162,35.0189,26.8363
7070,2005 DePaul,48.7454,19.3682,30.6878,34.0269
7071,2005 Detroit,47.6895,20.3054,31.7767,44.7653
7072,2005 Drake,53.4504,20.8729,31.3395,30.1294
7073,2005 Drexel,46.1228,20.3706,33.674,37.593
7074,2005 Duke,42.2233,21.7919,36.7557,32.004
7075,2005 Duquesne,50.6721,18.6941,38.6586,42.9573
7076,2005 East Carolina,48.8691,18.3525,31.2925,42.5634
7077,2005 East Tennessee St.,53.2523,20.4034,36.1294,32.7052
7078,2005 Eastern Illinois,48.2933,16.3104,36.3591,40.1391
7079,2005 Eastern Kentucky,48.3168,20.2961,32.6212,41.1881
7080,2005 Eastern Michigan,51.8259,19.9954,35.8132,38.2228
7081,2005 Eastern Washington,52.2881,22.8675,29.7743,47.1118
7082,2005 Elon,52.4659,21.9162,32.0499,35.4964
7083,2005 Evansville,51.1349,19.5603,34.655,37.5788
7084,2005 Fairfield,48.1402,21.3799,34.2979,38.6585
7085,2005 Fairleigh Dickinson,50.6667,21.292,31.8182,37.6111
7086,2005 FIU,48.5679,20.1802,32.2626,42.7788
7087,2005 Florida,46.1032,21.7067,29.4399,35.1862
7088,2005 Florida A&M,51.0067,22.1116,35.1483,42.2819
7089,2005 Florida Atlantic,51.3472,21.8647,34.5077,38.5181
7090,2005 Florida St.,49.6133,20.827,34.3646,38.37
7091,2005 Fordham,48.2254,21.4068,36.2986,31.32
7092,2005 Fresno St.,46.0899,18.233,32.7289,29.4509
7093,2005 Furman,50.7983,23.6202,37.0079,31.2046
7094,2005 Gardner Webb,48.2034,20.9546,33.3333,32.4604
7095,2005 George Mason,49.3409,21.1689,35.5965,30.9766
7096,2005 George Washington,49.0202,24.3769,32.6211,33.3729
7097,2005 Georgetown,46.481,21.5267,37.1733,37.3929
7098,2005 Georgia,51.2654,22.7316,35.251,41.5869
7099,2005 Georgia Southern,47.8986,23.3806,34.6506,45.9827
7100,2005 Georgia St.,49.6117,18.462,36.7045,31.4217
7101,2005 Georgia Tech,44.4208,21.1472,32.9618,37.1945
7102,2005 Gonzaga,48.587,17.5255,29.7927,29.8913
7103,2005 Grambling St.,47.6672,20.0777,32.6444,42.7683
7104,2005 Green Bay,50.332,19.4384,34.7374,33.8645
7105,2005 Hampton,47.2846,24.5036,33.6921,40.1373
7106,2005 Hartford,51.4665,22.4607,36.0021,47.5559
7107,2005 Harvard,49.7993,22.9864,31.9767,37.0569
7108,2005 Hawaii,47.8984,21.823,36.5186,34.8808
7109,2005 High Point,47.9167,21.527,33.1971,38.7681
7110,2005 Hofstra,46.1747,21.4696,34.2503,39.3976
7111,2005 Holy Cross,44.5624,26.2464,30.1122,37.8378
7112,2005 Houston,51.4469,28.2393,37.5951,55.3698
7113,2005 Howard,50.8755,22.6532,38.7506,49.6109
7114,2005 Idaho,50.1718,20.7254,33.5011,38.7629
7115,2005 Idaho St.,51.5096,23.7358,37.1254,40.7953
7116,2005 Illinois,47.063,22.2557,31.2191,30.4202
7117,2005 Illinois Chicago,51.63,21.6395,34.7278,35.2941
7118,2005 Illinois St.,50.2508,20.0297,32.6245,28.0878
7119,2005 Indiana,47.4734,22.0253,36.2405,37.5665
7120,2005 Indiana St.,50.1222,21.3439,28.7129,30.9102
7121,2005 Iona,46.9112,20.4139,35.4167,39.658
7122,2005 Iowa,47.4814,21.0839,32.2331,34.2524
7123,2005 Iowa St.,47.5202,24.3522,33.288,30.4498
7124,2005 IPFW,51.9472,19.963,32.6966,37.3597
7125,2005 IUPUI,53.7269,21.8747,34.763,42.2878
7126,2005 Jackson St.,48.072,25.9762,36.8574,50.4499
7127,2005 Jacksonville,48.5079,22.1397,37.3689,38.3678
7128,2005 Jacksonville St.,55.0035,20.5147,32.9276,38.6892
7129,2005 James Madison,50.3597,19.1104,36.407,45.7161
7130,2005 Kansas,44.3275,19.9636,33.3191,38.1287
7131,2005 Kansas St.,49.9326,19.7224,31.2981,30.5256
7132,2005 Kent St.,51.5409,23.2368,31.266,39.0566
7133,2005 Kentucky,46.6161,25.4686,34.1719,31.7813
7134,2005 La Salle,49.8516,20.9901,38.8316,25.2225
7135,2005 Lafayette,49.9694,19.8926,33.4667,34.8411
7136,2005 Lamar,47.9885,21.499,35.4046,39.9106
7137,2005 Lehigh,45.7651,22.5341,30.7041,43.274
7138,2005 Liberty,48.1288,18.7459,35.7493,36.9939
7139,2005 Lipscomb,48.8897,18.6869,29.6824,39.6253
7140,2005 LIU Brooklyn,49.9065,20.7649,32.5882,37.2195
7141,2005 Long Beach St.,50.0626,21.685,34.3117,36.9443
7142,2005 Longwood,53.7534,20.0448,33.517,36.7123
7143,2005 Louisiana Lafayette,50.6378,24.7344,34.1701,43.9413
7144,2005 Louisiana Monroe,52.7887,20.5179,33.634,41.084
7145,2005 Louisiana Tech,48.3555,19.7754,32.4312,30.5828
7146,2005 Louisville,44.7709,23.0161,31.2775,37.002
7147,2005 Loyola Chicago,49.355,22.4703,37.3127,36.5479
7148,2005 Loyola Marymount,51.8861,24.6904,33.2785,46.2963
7149,2005 Loyola MD,49.5413,19.1702,33.9669,43.7309
7150,2005 LSU,50.8877,18.1462,29.2614,30.4696
7151,2005 Maine,46.4981,20.7708,31.9295,39.1699
7152,2005 Manhattan,48.0845,21.766,37.1768,43.395
7153,2005 Marist,50.1226,17.7893,31.5048,34.1508
7154,2005 Marquette,46.7358,16.6125,33.1288,37.7669
7155,2005 Marshall,53.0097,19.7314,36.2589,39.4822
7156,2005 Maryland,46.4456,20.7856,33.7112,34.6374
7157,2005 Maryland Eastern Shore,53.8168,18.8698,34.8297,36.2889
7158,2005 Massachusetts,46.1776,20.406,37.1751,30.5179
7159,2005 McNeese St.,53.3515,24.7044,32.7206,55.8067
7160,2005 Memphis,43.6195,20.8435,36.5947,41.6705
7161,2005 Mercer,52.3319,21.849,35.3089,29.3761
7162,2005 Miami FL,49.5294,19.7822,33.3801,29.8824
7163,2005 Miami OH,46.2913,18.1188,27.4063,39.1773
7164,2005 Michigan,48.6397,21.4583,36.129,32.4063
7165,2005 Michigan St.,48.8034,22.0813,29.5855,37.9487
7166,2005 Middle Tennessee,49.1234,21.4496,29.078,38.6364
7167,2005 Milwaukee,46.6034,24.303,35.6061,37.6989
7168,2005 Minnesota,47.6357,25.0486,32.185,31.4653
7169,2005 Mississippi,51.9534,24.5755,32.4161,47.2927
7170,2005 Mississippi St.,46.6517,19.3319,29.9922,27.986
7171,2005 Mississippi Valley St.,46.8771,23.4045,35.341,38.0066
7172,2005 Missouri,48.9524,20.2897,33.6146,36.5798
7173,2005 Monmouth,47.7041,21.4761,35.1796,30.2934
7174,2005 Montana,48.5723,19.6099,29.9378,29.6037
7175,2005 Montana St.,47.7956,21.2637,32.5509,34.9365
7176,2005 Morehead St.,51.2447,19.3663,37.1911,29.1607
7177,2005 Morgan St.,51.0239,25.7672,32.8,48.8055
7178,2005 Mount St. Mary's,53.3451,21.6833,33.2748,44.1549
7179,2005 Murray St.,52.7316,22.8993,31.3144,43.7846
7180,2005 Navy,49.9662,21.6014,31.3797,45.9824
7181,2005 Nebraska,47.0529,20.2073,28.4775,37.9772
7182,2005 Nevada,44.0011,18.835,28.7045,26.9125
7183,2005 New Hampshire,49.1834,20.0861,37.2178,28.392
7184,2005 New Mexico,47.7753,21.3702,32.4178,27.8643
7185,2005 New Mexico St.,50.5297,19.0619,37.9009,33.4903
7186,2005 New Orleans,50.031,19.8823,36.3504,37.0347
7187,2005 Niagara,51.6164,16.9784,29.6485,34.8493
7188,2005 Nicholls St.,54.5455,20.3108,35.2129,36.8421
7189,2005 Norfolk St.,43.7834,22.0442,34.3284,35.4278
7190,2005 North Carolina,46.394,23.0619,31.5068,30.299
7191,2005 North Carolina A&T,50.3362,27.2945,37.941,46.6381
7192,2005 North Carolina St.,48.5484,22.6078,35.9008,39.1936
7193,2005 North Texas,50.166,21.1379,33.8437,43.8911
7194,2005 Northeastern,46.6921,21.2208,38.642,24.7837
7195,2005 Northern Arizona,52.7425,21.4103,28.7006,36.7893
7196,2005 Northern Colorado,53.5989,18.8692,35.1774,38.5045
7197,2005 Northern Illinois,50.6485,19.5072,35.52,33.917
7198,2005 Northern Iowa,48.9118,19.3705,28.6585,32.2353
7199,2005 Northwestern,51.5359,23.0233,33.4047,33.1372
7200,2005 Northwestern St.,50.9536,23.059,33.4491,44.1831
7201,2005 Notre Dame,47.5956,18.5572,33.9931,29.4698
7202,2005 Oakland,54.7368,20.5592,36.1222,35.2632
7203,2005 Ohio,50.3683,22.794,35.1351,30.5949
7204,2005 Ohio St.,46.9859,21.4702,30.7306,29.4084
7205,2005 Oklahoma,46.5883,23.4336,31.86,37.9014
7206,2005 Oklahoma St.,50.1166,22.1387,30.4598,33.3528
7207,2005 Old Dominion,46.3272,24.5712,31.0465,30.6622
7208,2005 Oral Roberts,46.8051,19.8958,31.6391,32.7476
7209,2005 Oregon,49.0968,18.6434,31.4564,35.9355
7210,2005 Oregon St.,49.5163,20.9637,38.442,31.7719
7211,2005 Pacific,47.393,16.6432,30.3619,23.2162
7212,2005 Penn,46.1213,23.3629,29.5344,38.1356
7213,2005 Penn St.,52.5558,17.8026,33.4851,24.7356
7214,2005 Pepperdine,50.6218,21.1072,35.0467,35.1611
7215,2005 Pittsburgh,46.471,19.5302,31.7445,31.3554
7216,2005 Portland,48.5313,22.6511,37.481,39.125
7217,2005 Portland St.,47.2416,22.103,31.6172,42.8073
7218,2005 Prairie View A&M,49.4357,22.8277,38.0929,44.6395
7219,2005 Princeton,46.4029,23.1857,35.3741,58.0935
7220,2005 Providence,47.5528,19.7859,39.2456,38.376
7221,2005 Purdue,51.8519,19.7634,35.609,37.1044
7222,2005 Quinnipiac,50.4175,19.245,35.4318,45.2794
7223,2005 Radford,51.1541,20.3734,36.9146,36.3204
7224,2005 Rhode Island,49.0223,19.3961,32.8962,39.9441
7225,2005 Rice,47.3728,18.849,35.0592,29.6814
7226,2005 Richmond,49.713,22.0526,37.5,42.4107
7227,2005 Rider,49.6815,19.4646,34.1429,30.6311
7228,2005 Robert Morris,54.4889,21.1773,34.7676,31.2582
7229,2005 Rutgers,52.8673,19.661,37.4932,30.0258
7230,2005 Sacramento St.,51.6328,24.7827,36.5043,52.2496
7231,2005 Sacred Heart,52.0625,21.0341,33.2427,41.8496
7232,2005 Saint Joseph's,45.0418,19.2827,31.5579,31.2631
7233,2005 Saint Louis,46.7036,18.8115,30.7431,27.5416
7234,2005 Saint Mary's,46.8097,20.2883,33.5076,31.7932
7235,2005 Saint Peter's,50.8982,22.6778,36.8865,39.4611
7236,2005 Sam Houston St.,43.8701,21.0314,32.5604,44.7316
7237,2005 Samford,55.3883,22.1607,35.9519,28.6846
7238,2005 San Diego,51.8566,21.8728,32.5092,37.452
7239,2005 San Diego St.,53.1709,20.9977,37.748,33.7784
7240,2005 San Francisco,48.1707,22.774,33.6625,39.6051
7241,2005 San Jose St.,51.5941,19.0652,34.7872,31.6983
7242,2005 Santa Clara,50.1494,21.2519,31.6248,43.0962
7243,2005 Savannah St.,51.889,21.3401,41.1983,39.2673
7244,2005 Seton Hall,46.3649,19.8708,31.8393,42.7298
7245,2005 Siena,51.2608,20.3999,33.6296,48.278
7246,2005 SMU,49.4929,23.0709,34.9145,34.8884
7247,2005 South Alabama,48.2887,20.3314,35.0473,39.0625
7248,2005 South Carolina,47.9282,21.6825,36.0,33.1492
7249,2005 South Carolina St.,45.0856,22.4331,31.3643,39.0615
7250,2005 South Florida,46.2998,21.2949,35.0291,42.6945
7251,2005 Southeast Missouri St.,50.1792,20.7686,33.1658,30.1075
7252,2005 Southeastern Louisiana,47.3684,27.3603,33.0172,37.7574
7253,2005 Southern,48.8293,22.9527,33.2737,39.5015
7254,2005 Southern Illinois,47.5907,25.0792,33.5747,40.1547
7255,2005 Southern Miss,51.987,18.6003,32.9934,38.5838
7256,2005 Southern Utah,53.6191,22.2268,37.8086,38.6507
7257,2005 Southwest Missouri St.,49.2105,22.9747,30.0318,39.5322
7258,2005 St. Bonaventure,54.7375,18.8708,35.7459,40.9731
7259,2005 St. Francis NY,50.5284,24.9259,36.1066,41.7437
7260,2005 St. Francis PA,54.3493,20.2647,34.9383,28.0877
7261,2005 St. John's,48.2337,22.6194,36.4786,38.519
7262,2005 Stanford,47.8504,21.1641,34.3764,32.8867
7263,2005 Stephen F. Austin,51.1499,22.5369,32.84,41.6525
7264,2005 Stetson,53.6357,22.2628,34.2166,35.7341
7265,2005 Stony Brook,48.1156,19.4039,31.0466,33.7312
7266,2005 Syracuse,45.4103,21.4308,36.5901,32.2564
7267,2005 TCU,49.0977,23.5716,33.8265,38.0573
7268,2005 Temple,47.6115,20.8037,37.1124,32.8662
7269,2005 Tennessee,52.0047,21.0404,32.9169,34.0802
7270,2005 Tennessee Martin,55.1688,20.4645,39.1252,32.805
7271,2005 Tennessee St.,52.5445,21.1994,36.4428,40.3433
7272,2005 Tennessee Tech,49.116,22.4894,33.6842,43.2815
7273,2005 Texas,45.2938,18.1635,33.2059,31.4472
7274,2005 Texas A&M,46.5781,21.9489,31.4441,46.7774
7275,2005 Texas A&M Corpus Chris,48.0,22.1547,33.1142,34.717
7276,2005 Texas Pan American,50.9561,18.6392,35.1926,35.694
7277,2005 Texas Southern,45.5609,18.0273,33.2993,35.3063
7278,2005 Texas St.,50.8191,19.8271,36.0479,35.7409
7279,2005 Texas Tech,49.3843,23.8959,34.8673,27.9118
7280,2005 The Citadel,48.4203,21.5767,34.1684,43.5709
7281,2005 Toledo,49.3861,24.3761,37.9348,46.4529
7282,2005 Towson,49.9372,17.8516,35.4932,42.8751
7283,2005 Troy,55.5721,24.8909,41.0057,33.3731
7284,2005 Tulane,48.2392,15.8991,35.9906,38.6764
7285,2005 Tulsa,47.4638,20.505,31.7254,45.3502
7286,2005 UAB,50.4369,27.4039,38.2533,39.9235
7287,2005 UC Davis,56.7265,21.9463,33.0363,49.5516
7288,2005 UC Irvine,48.3024,17.5166,30.4639,33.9526
7289,2005 UC Riverside,48.0691,19.4228,32.8455,36.9919
7290,2005 UC Santa Barbara,49.7978,23.0879,35.6069,34.0297
7291,2005 UCF,48.3596,18.6195,33.2859,40.5678
7292,2005 UCLA,49.4444,19.7679,30.3889,33.0409
7293,2005 UMBC,48.4909,20.3228,33.8212,39.5037
7294,2005 UMKC,51.7503,19.5298,36.993,31.4399
7295,2005 UNC Asheville,51.9032,19.7423,37.2708,36.1936
7296,2005 UNC Greensboro,48.3075,22.2238,40.9537,26.9076
7297,2005 UNC Wilmington,49.7586,21.668,28.3019,40.9655
7298,2005 UNLV,49.0783,20.2649,33.5756,38.3641
7299,2005 USC,52.6953,21.6867,34.2559,42.5802
7300,2005 UT Arlington,48.9874,19.736,33.8609,38.338
7301,2005 Utah,47.8743,19.5051,25.7847,24.8503
7302,2005 Utah St.,45.2962,19.2626,28.3521,23.2869
7303,2005 Utah Valley St.,49.5028,20.367,35.3694,34.304
7304,2005 UTEP,49.5595,22.1318,32.3988,31.3877
7305,2005 UTSA,48.0576,19.1354,33.3333,34.7118
7306,2005 Valparaiso,51.3232,17.069,31.9797,36.5428
7307,2005 Vanderbilt,47.5993,20.9627,32.389,41.4459
7308,2005 VCU,46.8786,21.2433,34.2844,42.7746
7309,2005 Vermont,46.614,19.3587,27.847,26.9752
7310,2005 Villanova,44.7739,23.8664,34.6957,38.579
7311,2005 Virginia,51.3791,19.612,33.6967,39.6127
7312,2005 Virginia Tech,50.3071,24.8545,36.7449,39.1278
7313,2005 VMI,50.2396,20.6735,37.5492,33.8809
7314,2005 Wagner,49.9379,19.0544,27.4687,30.0621
7315,2005 Wake Forest,49.9499,20.0452,31.6633,32.4148
7316,2005 Washington,50.5581,23.9785,35.8139,38.8128
7317,2005 Washington St.,45.5377,23.9504,32.2634,38.9905
7318,2005 Weber St.,51.9899,17.2557,27.2196,27.7953
7319,2005 West Virginia,50.9019,22.8536,35.934,31.8833
7320,2005 Western Carolina,49.5833,20.6351,37.494,37.1429
7321,2005 Western Illinois,52.0658,21.3804,33.1188,31.3725
7322,2005 Western Kentucky,52.0286,24.2124,37.9225,35.0835
7323,2005 Western Michigan,50.0554,20.5952,32.7445,30.2493
7324,2005 Wichita St.,48.2679,17.1383,28.1472,37.7021
7325,2005 William & Mary,51.4974,18.0595,33.4297,33.0593
7326,2005 Winthrop,46.4238,22.7561,30.1282,40.1069
7327,2005 Wisconsin,47.2576,18.4361,25.8865,27.9224
7328,2005 Wofford,51.2959,22.4456,36.6825,33.3333
7329,2005 Wright St.,51.5199,19.1218,29.2967,27.2324
7330,2005 Wyoming,48.4639,19.5055,31.0876,40.0627
7331,2005 Xavier,49.4156,20.186,33.2812,34.9351
7332,2005 Yale,48.522,18.9106,31.8044,31.2579
7333,2005 Youngstown St.,52.1588,18.8013,37.4778,38.8579
7334,2004 Air Force,48.6498,29.5165,37.5088,37.8059
7335,2004 Akron,49.303,19.5557,37.8937,34.7273
7336,2004 Alabama,48.1808,19.4908,32.9956,33.6273
7337,2004 Alabama A&M,48.9851,21.8502,35.7807,43.2836
7338,2004 Alabama St.,46.6154,23.1085,33.6162,38.8308
7339,2004 Albany,47.6081,21.2683,37.3265,31.3237
7340,2004 Alcorn St.,50.4834,20.0699,35.1899,38.3082
7341,2004 American,49.4516,21.5644,30.0,34.4912
7342,2004 Appalachian St.,50.3372,25.9736,37.6258,40.6499
7343,2004 Arizona,50.306,20.1613,34.32,27.486
7344,2004 Arizona St.,50.3574,19.4777,36.5113,41.3255
7345,2004 Arkansas,49.3133,23.6119,36.8092,40.6802
7346,2004 Arkansas Little Rock,48.2182,23.8641,33.523,42.6909
7347,2004 Arkansas Pine Bluff,46.8339,18.7293,38.5019,46.2696
7348,2004 Arkansas St.,47.5138,21.687,35.8802,45.0276
7349,2004 Army,49.462,22.0066,35.5922,36.9716
7350,2004 Auburn,49.7384,24.1338,33.5446,31.0007
7351,2004 Austin Peay,47.0849,20.8695,29.5042,31.9392
7352,2004 Ball St.,48.4127,20.6131,35.364,41.2698
7353,2004 Baylor,53.1751,21.6127,39.8058,30.2139
7354,2004 Belmont,48.132,23.2586,34.7612,32.5031
7355,2004 Bethune Cookman,51.6118,23.9749,33.7705,37.0395
7356,2004 Binghamton,46.3314,23.0744,32.2707,37.1284
7357,2004 Birmingham Southern,47.8407,21.5377,31.5429,38.9427
7358,2004 Boise St.,48.1718,20.7931,31.3735,33.5461
7359,2004 Boston College,45.5973,20.8682,35.7459,27.3944
7360,2004 Boston University,46.1803,24.0945,30.8604,40.6056
7361,2004 Bowling Green,48.3544,18.4148,32.9189,50.1899
7362,2004 Bradley,49.4238,22.8655,31.1297,46.2228
7363,2004 Brown,50.1962,22.6314,34.7289,33.6822
7364,2004 Bucknell,47.6314,22.7342,29.9039,41.4508
7365,2004 Buffalo,51.7197,23.1726,30.5067,44.7761
7366,2004 Butler,50.522,20.9952,30.7738,43.4005
7367,2004 BYU,51.0653,21.5107,26.9317,35.8076
7368,2004 Cal Poly,49.0838,21.6285,37.6508,38.6126
7369,2004 Cal St. Fullerton,53.3402,20.7928,29.4478,44.146
7370,2004 Cal St. Northridge,52.8833,27.424,36.4431,49.1561
7371,2004 California,49.6982,20.9827,30.8411,36.9551
7372,2004 Campbell,56.4585,21.5219,34.4529,38.872
7373,2004 Canisius,47.2716,18.3207,35.8656,35.7651
7374,2004 Centenary,49.8454,21.8627,34.7826,52.6275
7375,2004 Central Connecticut,52.8976,22.5312,32.3741,26.4005
7376,2004 Central Michigan,54.6061,22.7783,37.0071,45.0909
7377,2004 Charleston Southern,48.9227,21.3684,36.8725,43.6107
7378,2004 Charlotte,47.2467,21.189,32.8179,32.8745
7379,2004 Chattanooga,55.7216,20.7555,31.222,29.3071
7380,2004 Chicago St.,52.1834,22.2065,40.2088,47.6606
7381,2004 Cincinnati,45.0273,23.1052,30.833,40.752
7382,2004 Clemson,48.0279,19.9259,34.5,33.8592
7383,2004 Cleveland St.,50.0951,20.385,36.4879,39.6322
7384,2004 Coastal Carolina,48.9899,21.2266,31.367,38.961
7385,2004 Colgate,51.8669,20.4364,32.6588,34.0801
7386,2004 College of Charleston,46.9016,21.5825,33.6042,34.2649
7387,2004 Colorado,47.4636,17.503,32.0902,31.895
7388,2004 Colorado St.,47.5858,18.4723,33.3495,49.3011
7389,2004 Columbia,51.6779,24.0273,30.3805,50.5593
7390,2004 Connecticut,41.4668,16.6521,31.4798,24.8201
7391,2004 Coppin St.,47.1651,23.33,30.1806,38.7539
7392,2004 Cornell,49.8649,21.6538,31.0326,34.3919
7393,2004 Creighton,47.5853,21.2964,30.2517,31.1655
7394,2004 Dartmouth,51.0862,20.2811,33.5274,35.916
7395,2004 Davidson,49.574,20.0208,29.9012,32.1756
7396,2004 Dayton,46.8866,16.0129,29.351,29.8031
7397,2004 Delaware,45.7967,22.3562,32.8935,45.1694
7398,2004 Delaware St.,50.1078,22.9585,36.4602,35.7759
7399,2004 Denver,49.7991,19.5366,32.8091,33.1547
7400,2004 DePaul,48.3836,18.1078,32.7601,32.1096
7401,2004 Detroit,46.9388,22.8433,30.8596,44.1942
7402,2004 Drake,54.5139,28.0877,36.0967,35.2083
7403,2004 Drexel,47.0213,20.6688,31.3547,36.6565
7404,2004 Duke,44.7332,24.2539,36.8286,31.9722
7405,2004 Duquesne,48.3254,19.8758,34.862,38.4569
7406,2004 East Carolina,45.5653,20.3698,32.6787,37.3731
7407,2004 East Tennessee St.,47.3067,25.0696,34.4123,26.2933
7408,2004 Eastern Illinois,52.7629,19.8804,32.6127,47.429
7409,2004 Eastern Kentucky,52.0306,20.9605,31.3881,37.3502
7410,2004 Eastern Michigan,51.3386,21.7152,32.5029,41.0275
7411,2004 Eastern Washington,52.0861,23.151,32.3188,40.0
7412,2004 Elon,52.9107,22.7316,34.1438,40.621
7413,2004 Evansville,50.3286,16.2817,32.0494,40.8602
7414,2004 Fairfield,46.4132,22.065,33.2057,37.1551
7415,2004 Fairleigh Dickinson,49.0229,22.6384,36.0682,42.9919
7416,2004 FIU,50.631,21.2213,35.5129,37.565
7417,2004 Florida,47.4916,19.0583,33.0882,36.9008
7418,2004 Florida A&M,51.4013,25.0102,36.432,45.1233
7419,2004 Florida Atlantic,51.4295,22.2995,35.1081,40.1559
7420,2004 Florida St.,46.9893,23.3811,33.3333,35.2279
7421,2004 Fordham,51.9488,22.6145,41.8569,31.9732
7422,2004 Fresno St.,48.1806,15.8205,28.4461,31.7739
7423,2004 Furman,47.9125,21.2229,30.4667,33.3333
7424,2004 Gardner Webb,51.722,18.7291,33.893,30.5573
7425,2004 George Mason,48.9278,23.9885,33.9582,30.0732
7426,2004 George Washington,49.611,23.0949,34.8606,39.5572
