seed,Team/Year,AdjTempo,AdjOE,AdjDE,AdjEM,OppeFGPct,OppTOPct,OppORPct,OppFTRate,eFGPct,TOPct,ORPct,FTRate
14.0,2011 Bucknell,65.0026,105.356,97.7759,7.57974,45.3655,17.9595,29.056,35.0106,50.8895,16.9839,25.7708,34.124
8.0,2011 Butler,63.7754,112.272,97.278,14.9935,48.0987,18.8455,27.94,38.9517,49.8304,16.9485,32.794,37.9361
6.0,2011 Cincinnati,63.2667,109.822,90.218,19.6039,45.838,22.2563,31.0209,35.3631,49.4069,18.0637,37.8711,38.2672
12.0,2011 Clemson,64.0185,107.856,90.4152,17.4409,45.558,23.0319,31.6467,34.814,50.2737,20.2645,33.5393,38.4784
3.0,2011 Connecticut,65.3986,114.804,93.1006,21.703,44.5319,17.2836,33.4595,26.8362,48.168,17.1371,38.2283,33.8411
1.0,2011 Duke,69.1256,118.637,89.0891,29.5475,44.4846,20.895,32.6002,29.6112,53.7398,17.2845,34.8467,37.4433
2.0,2011 Florida,62.5758,114.555,95.0304,19.5245,47.1553,19.0812,29.8393,27.7724,52.0893,18.792,37.2019,35.7829
10.0,2011 Florida St.,67.5152,103.157,88.1874,14.9701,42.3618,21.9139,30.935,36.2878,49.0011,22.9735,36.1702,38.1178
8.0,2011 George Mason,65.0301,113.269,94.9599,18.3096,46.6432,20.4466,30.847,31.9978,53.1989,16.9182,32.8859,38.6021
6.0,2011 Georgetown,63.7784,114.287,95.2916,18.9952,46.8218,17.7094,32.2509,37.9682,54.0517,20.9641,33.3507,33.3529
10.0,2011 Georgia,64.1695,107.153,95.1889,11.9637,44.8017,18.4308,31.232,34.7267,49.424,20.2601,36.5635,36.588
11.0,2011 Gonzaga,66.6571,110.61,94.1013,16.5087,47.2414,20.8008,28.2537,35.1194,52.5186,19.9431,36.2736,41.7285
16.0,2011 Hampton,66.566,93.9345,97.7279,-3.79341,43.1092,22.8958,35.3087,36.3286,45.8893,18.1069,29.1066,41.2752
9.0,2011 Illinois,65.2946,112.305,92.727,19.5782,45.7017,18.538,31.3322,32.7292,52.8796,19.3767,31.9703,28.2199
14.0,2011 Indiana St.,65.4175,101.49,96.8677,4.62225,46.266,19.5174,29.9123,45.7993,48.7924,21.4047,30.8731,38.0103
1.0,2011 Kansas,68.9821,119.505,90.8029,28.7018,44.5384,20.351,27.6157,31.8556,56.9767,19.1119,36.876,39.3069
5.0,2011 Kansas St.,66.786,109.524,92.0845,17.4393,47.3043,22.1768,30.6926,45.3333,49.6,21.5595,40.629,43.04
4.0,2011 Kentucky,65.932,117.76,92.4889,25.2715,44.2413,17.9117,29.5389,30.0731,52.3362,16.1363,33.5611,36.1429
15.0,2011 LIU Brooklyn,73.2043,108.912,103.533,5.37973,48.3141,19.8903,33.2464,26.1894,51.8915,20.0908,38.0182,49.7262
4.0,2011 Louisville,66.988,111.247,88.3769,22.87,44.522,23.3789,33.8334,39.7933,52.673,18.8513,34.2449,29.9284
11.0,2011 Marquette,66.7571,115.623,97.4927,18.1301,49.9066,20.6467,32.679,28.8515,51.0267,18.1644,35.7592,44.2693
12.0,2011 Memphis,67.8874,103.673,96.7112,6.96184,46.8294,21.1105,34.2993,39.1545,50.4304,21.8849,34.7736,39.5949
8.0,2011 Michigan,61.959,110.77,95.3533,15.4164,48.8833,19.1163,29.6446,30.4299,52.284,16.5674,26.0554,26.7474
10.0,2011 Michigan St.,65.0151,108.503,93.7079,14.7956,47.8369,18.2308,28.9167,38.9351,48.6383,20.1857,35.2606,36.6013
11.0,2011 Missouri,71.2086,112.932,96.3729,16.559,49.3063,24.5226,36.1848,40.715,51.4749,16.9007,32.5,34.2843
13.0,2011 Morehead St.,63.8399,105.208,98.4152,6.79253,49.1818,22.7263,28.0693,37.3939,50.3993,23.2428,41.2489,40.3879
2.0,2011 North Carolina,70.5943,110.652,89.1087,21.5431,46.2377,19.6944,29.8805,24.7969,49.1372,18.2506,36.8905,37.8775
15.0,2011 Northern Colorado,67.118,106.011,101.426,4.58447,48.7821,20.073,29.1646,43.2051,49.8738,21.6789,34.9614,43.4069
2.0,2011 Notre Dame,63.3777,121.279,96.6246,24.6542,46.6934,15.8454,28.7268,25.6012,53.4662,16.6983,33.2891,45.1419
13.0,2011 Oakland,71.6088,117.282,104.345,12.9371,49.4877,16.5196,31.8408,31.1598,55.8269,18.544,36.3753,39.0232
1.0,2011 Ohio St.,64.4098,123.643,91.4115,32.232,48.2794,23.4122,28.2845,20.5972,56.3137,15.7759,35.6536,37.0568
9.0,2011 Old Dominion,60.8228,109.126,94.8747,14.251,47.3224,19.2748,28.2029,27.5085,48.4683,20.724,45.2567,37.5821
10.0,2011 Penn St.,59.8734,111.847,97.4264,14.4209,50.6869,18.0672,30.1959,29.1357,50.0572,17.8708,32.2504,31.1213
1.0,2011 Pittsburgh,62.2651,119.627,92.2012,27.4261,45.1081,17.6602,28.3729,32.3243,52.8939,18.4902,42.7305,43.1404
13.0,2011 Princeton,63.3505,106.219,97.4016,8.81724,47.0944,18.4643,26.552,35.3511,51.9231,18.7125,30.4663,36.63
3.0,2011 Purdue,66.3974,115.013,89.4016,25.6115,45.9903,21.3396,29.6941,30.409,50.7154,15.794,32.4979,34.3894
12.0,2011 Richmond,63.1619,111.003,95.4298,15.5729,45.1047,19.5752,33.154,29.2742,53.0627,16.3974,28.8406,32.3207
14.0,2011 Saint Peter's,64.6119,95.0018,91.7599,3.24183,42.3817,21.6467,34.1454,42.0792,45.5387,23.2981,32.879,38.8889
2.0,2011 San Diego St.,62.8786,113.834,88.2242,25.6096,44.0992,19.3846,29.3089,27.9896,50.5448,17.0726,37.3539,31.055
6.0,2011 St. John's,66.3588,110.496,93.6698,16.8263,50.8221,24.22,33.2232,40.1644,49.5488,18.5399,33.1494,44.1624
3.0,2011 Syracuse,65.0381,114.248,91.6187,22.6298,45.5,21.2833,33.0004,29.7,52.7988,18.6283,36.6849,35.9556
7.0,2011 Temple,64.7767,109.724,92.7362,16.988,46.305,20.0022,28.7366,26.4151,49.9743,16.4018,32.6427,33.7622
9.0,2011 Tennessee,66.3754,107.96,94.5968,13.3636,47.9233,20.8561,31.4644,37.4867,47.6301,19.7743,37.4898,39.6703
4.0,2011 Texas,65.8605,114.882,88.1564,26.7252,42.532,18.7272,29.8322,30.7255,50.2382,17.1902,37.0943,43.1158
7.0,2011 Texas A&M,61.4192,109.943,94.5593,15.3838,46.5882,20.8801,29.7547,36.8961,49.3345,20.3934,37.6516,47.3079
12.0,2011 UAB,62.1202,108.63,96.1119,12.5184,45.922,18.9814,30.8295,32.4468,50.7536,19.6789,33.2538,29.7391
15.0,2011 UC Santa Barbara,64.4276,103.503,99.4018,4.10161,47.2795,19.9631,32.426,42.339,51.5635,21.8885,28.7797,37.2638
7.0,2011 UCLA,65.5545,107.561,93.8189,13.7419,46.2831,17.9762,31.2674,32.9939,50.2743,22.0143,35.6983,44.3226
16.0,2011 UNC Asheville,67.7991,101.432,99.0391,2.393,47.8772,24.2153,36.5283,39.8738,48.8506,21.1201,31.8807,41.8391
8.0,2011 UNLV,66.9325,110.321,91.5518,18.7696,45.9701,24.1238,31.4996,39.6661,50.8715,18.6085,33.5695,39.1068
11.0,2011 USC,62.1879,108.303,93.9363,14.3669,46.2155,18.4714,28.3736,36.0774,49.9454,18.153,30.4066,35.3712
16.0,2011 UTSA,67.0401,101.474,106.668,-5.19344,49.1213,19.8776,33.1531,36.5079,48.9669,19.6892,29.7498,41.1452
12.0,2011 Utah St.,62.8424,110.413,90.2135,20.1997,43.3752,18.7337,25.436,34.5517,52.2358,18.3111,33.6581,43.3798
11.0,2011 VCU,65.9737,109.563,100.813,8.74997,49.1818,22.1294,36.4885,34.1364,51.0777,17.1446,30.7333,37.0005
5.0,2011 Vanderbilt,66.882,115.206,97.7687,17.437,46.0252,17.5237,32.0864,27.969,52.8602,18.9875,33.1269,45.17
9.0,2011 Villanova,65.5804,114.746,96.4465,18.299,46.3482,18.2809,29.9053,36.5184,49.5327,17.8696,35.1584,42.276
7.0,2011 Washington,70.7555,116.488,94.2736,22.2141,46.3808,20.6306,31.9059,43.9762,53.6947,16.7403,37.5581,31.5044
5.0,2011 West Virginia,62.7344,113.313,93.145,20.1684,45.8675,18.6873,34.7937,36.0153,48.5214,18.8756,39.4432,40.9091
4.0,2011 Wisconsin,56.891,121.946,96.348,25.5977,48.2392,16.9123,27.4041,32.9083,51.8252,13.3974,34.1568,29.4801
14.0,2011 Wofford,63.4771,111.911,104.341,7.57016,49.8041,20.1471,32.965,41.5221,52.9682,18.2304,34.5837,41.986
6.0,2011 Xavier,64.8622,112.808,96.2683,16.5395,46.529,19.1448,27.9271,34.9971,51.2059,18.3432,33.1216,44.4706
9.0,2012 Alabama,61.5091,106.031,89.3714,16.6596,43.7171,21.2554,31.1969,38.2233,49.1289,20.3023,33.0323,36.1789
14.0,2012 BYU,71.6581,106.894,93.9601,12.9336,47.6653,21.5004,26.6694,34.3127,52.0413,18.1798,30.0885,36.5423
3.0,2012 Baylor,64.8088,115.656,94.2364,21.4193,47.6156,21.0518,32.2531,33.4307,52.3261,20.409,38.0317,35.7314
14.0,2012 Belmont,66.7473,117.088,99.4192,17.6692,48.2561,20.8473,32.0312,35.6064,55.5132,17.5713,34.2895,38.7195
12.0,2012 California,65.1101,111.11,94.5611,16.549,46.5079,19.5863,27.007,26.7196,51.6489,18.2569,32.1994,34.0957
6.0,2012 Cincinnati,61.9205,109.258,94.1152,15.1423,46.1706,21.6154,34.4053,26.2724,48.0401,16.7104,35.6019,29.3072
11.0,2012 Colorado,64.2147,104.614,96.2689,8.34556,46.8635,18.4221,28.824,31.9979,49.4581,19.4952,29.1855,43.1831
11.0,2012 Colorado St.,63.0838,113.273,103.767,9.50647,50.3546,18.41,29.6927,39.539,52.9611,19.8003,28.9346,42.2579
9.0,2012 Connecticut,62.2672,111.126,96.1075,15.0185,44.6165,17.0194,34.7057,25.2704,50.0263,18.9256,36.9613,34.5789
8.0,2012 Creighton,65.4893,119.641,102.559,17.0818,49.6582,15.3746,26.0263,29.2969,57.8036,17.8177,30.8913,38.0362
13.0,2012 Davidson,66.7002,111.768,101.075,10.6934,47.241,17.4559,27.0424,41.723,50.9245,17.1385,34.9178,36.6614
15.0,2012 Detroit,66.4169,108.41,102.907,5.50243,50.9239,22.3565,32.2788,38.9138,48.0193,19.2442,35.0152,43.2548
2.0,2012 Duke,65.6315,117.909,97.043,20.8659,47.1192,18.6913,32.0341,32.9158,52.7937,17.622,35.0191,45.1175
7.0,2012 Florida,63.4917,120.271,99.98,20.2909,47.7756,19.1942,30.2632,29.8839,54.8456,16.8515,33.6546,33.2542
3.0,2012 Florida St.,66.0495,107.767,89.7815,17.9858,43.7405,22.0926,32.9344,34.3003,51.222,23.5961,35.2967,34.7894
3.0,2012 Georgetown,61.6397,109.993,89.6577,20.3352,43.0823,20.1354,30.3293,36.2522,51.3938,19.5531,35.1351,38.8493
7.0,2012 Gonzaga,64.3904,111.604,94.5893,17.0149,46.5241,19.4167,28.2845,27.4866,53.5694,19.6889,34.0509,46.2291
12.0,2012 Harvard,59.748,108.398,93.6424,14.756,45.4425,20.0489,26.7984,30.1849,52.5489,20.4847,30.7279,42.0391
4.0,2012 Indiana,66.0427,119.547,97.0081,22.5388,48.1137,20.2217,30.9888,34.3058,55.1608,19.1443,35.2055,44.5021
14.0,2012 Iona,69.0723,115.979,103.63,12.3492,51.1468,22.3389,32.2814,28.7971,56.4683,17.3933,32.138,30.3492
8.0,2012 Iowa St.,65.1229,112.844,96.3879,16.4561,48.6083,17.3566,26.6667,26.4676,52.6218,18.2724,32.4902,38.7182
2.0,2012 Kansas,65.9779,116.066,89.1479,26.918,43.3824,20.2771,28.9428,33.1342,52.2822,19.1779,34.6199,39.7879
8.0,2012 Kansas St.,65.8239,109.953,91.6575,18.2953,46.0,23.494,33.0691,41.7714,48.8643,21.2204,40.5558,43.2126
1.0,2012 Kentucky,64.0843,120.566,88.8382,31.7277,41.9714,17.5834,30.7568,25.8092,53.7589,16.9823,37.4614,41.726
16.0,2012 LIU Brooklyn,72.7955,108.1,107.557,0.542871,49.438,18.4929,34.4853,22.0493,53.2216,21.4706,34.2003,49.6907
16.0,2012 Lamar,65.5439,107.54,100.064,7.476,46.9169,20.1325,30.5184,34.2091,46.2327,17.4777,37.5101,41.0046
15.0,2012 Lehigh,67.0402,108.606,99.6982,8.90823,47.1958,21.2984,29.8734,33.6508,50.3561,16.5084,31.0491,38.0468
12.0,2012 Long Beach St.,65.5618,111.581,95.9447,15.6363,47.7323,21.7383,31.2251,27.9314,52.3473,19.067,34.2118,42.5339
4.0,2012 Louisville,65.9921,105.207,86.3916,18.8157,43.2602,23.0683,33.4673,34.3036,47.3257,20.7909,35.5799,36.2122
15.0,2012 Loyola MD,62.6291,103.745,100.068,3.6774,47.7378,22.0485,33.485,39.9072,47.1815,20.6589,37.9032,42.9538
3.0,2012 Marquette,69.187,112.422,93.0852,19.3365,45.3995,23.4705,35.4382,30.6053,50.1476,18.6312,34.0732,40.8755
8.0,2012 Memphis,66.8618,114.7,92.1444,22.5554,43.4447,20.6235,32.0528,38.3033,54.0021,18.6534,30.4471,41.3376
4.0,2012 Michigan,59.5682,113.975,95.8679,18.1066,49.0105,20.0675,30.506,30.2096,53.4282,17.6203,28.4863,28.6461
1.0,2012 Michigan St.,63.9032,115.088,86.2697,28.8179,43.3115,19.3862,26.887,34.3261,52.7101,19.7582,36.3753,37.7921
16.0,2012 Mississippi Valley St.,67.9152,98.6794,105.054,-6.3745,49.541,23.5694,32.4481,42.0626,46.321,20.5765,33.2084,34.963
2.0,2012 Missouri,64.7708,124.486,97.8055,26.6802,50.1022,21.6105,32.1883,27.3006,57.9692,15.3932,30.5238,37.5321
13.0,2012 Montana,63.555,103.543,95.6693,7.87347,45.2889,22.056,31.7681,39.0704,52.5268,18.4889,27.728,39.6083
6.0,2012 Murray St.,64.2846,110.21,95.1414,15.069,45.6347,24.2061,34.372,34.7368,53.5441,20.8622,34.3116,45.2746
5.0,2012 New Mexico,65.0743,110.405,90.4523,19.9522,44.3994,21.2502,27.7236,31.4935,52.7687,20.0992,34.3863,38.7622
13.0,2012 New Mexico St.,69.1013,109.141,97.4887,11.6518,48.2952,20.3905,29.4551,32.7735,50.9635,20.8473,40.6923,51.9271
15.0,2012 Norfolk St.,66.0683,99.5279,101.974,-2.44646,46.392,19.5743,33.0508,37.2569,49.4361,21.1062,33.3189,42.4275
1.0,2012 North Carolina,70.0151,117.11,90.8369,26.2727,45.0226,18.3056,27.1992,21.7606,49.7776,16.3957,39.6143,37.2826
11.0,2012 North Carolina St.,66.3856,111.847,98.7065,13.1406,47.0561,18.59,30.8715,32.1028,50.4217,18.7091,35.8044,36.2699
7.0,2012 Notre Dame,59.5561,110.251,96.0393,14.2112,45.7636,17.3936,32.1595,25.5753,49.5278,16.1713,30.4194,37.3889
13.0,2012 Ohio,65.5881,105.736,94.9527,10.7829,47.1026,26.4087,34.5002,42.4945,48.9466,19.4133,33.9029,36.2567
2.0,2012 Ohio St.,65.7505,117.705,87.8032,29.9016,46.4338,22.4526,25.1056,29.0636,52.0946,17.5483,35.8549,38.1081
10.0,2012 Purdue,63.7048,116.142,100.148,15.9933,49.9465,19.466,31.2028,33.7968,51.0649,13.5953,31.3036,34.1258
9.0,2012 Saint Louis,61.301,111.629,91.0501,20.5785,45.1265,22.9794,28.3446,37.1993,51.7674,17.9154,31.1914,35.5188
7.0,2012 Saint Mary's,62.3728,114.424,98.8981,15.5262,48.4226,18.3453,26.1768,29.1071,53.2506,18.1465,35.8729,38.8889
6.0,2012 San Diego St.,65.1097,107.254,94.7608,12.4935,47.0215,18.7791,26.9569,28.8472,50.084,18.7791,30.8442,35.7783
14.0,2012 South Dakota St.,64.332,113.756,102.043,11.7129,49.9726,19.296,28.754,29.7919,53.7269,15.8828,30.371,39.6083
12.0,2012 South Florida,57.9277,102.792,91.3144,11.4773,44.098,18.6692,30.6329,32.3497,48.3284,22.6221,33.9981,34.1349
9.0,2012 Southern Miss,63.0961,111.225,99.9599,11.2651,50.4297,21.2269,28.3217,40.6384,46.2473,16.3102,35.8403,39.9028
14.0,2012 St. Bonaventure,62.409,110.138,98.5497,11.5887,47.0981,19.1283,30.1276,37.2606,50.8002,21.6502,37.1047,42.0865
1.0,2012 Syracuse,64.1527,116.026,90.5173,25.5085,44.2103,24.4807,39.1976,30.9593,52.064,15.9496,36.1474,32.885
5.0,2012 Temple,65.2739,114.086,98.5508,15.5352,48.3288,19.434,31.8777,33.1536,53.1046,18.3015,31.5989,34.1503
11.0,2012 Texas,64.1535,113.26,96.748,16.5122,46.9119,20.0733,34.0102,41.4608,48.4951,18.6769,37.9661,42.5532
16.0,2012 UNC Asheville,67.7396,109.605,104.64,4.96548,51.3009,22.1224,35.1451,36.3122,52.6486,19.1789,32.9152,48.0871
6.0,2012 UNLV,67.7911,109.975,93.9097,16.0655,46.3061,21.3001,29.9713,33.9842,52.6985,19.2776,32.467,35.3399
12.0,2012 VCU,64.298,107.166,94.5327,12.6331,47.2454,27.29,33.9793,36.7279,47.5502,17.4741,33.4475,36.2567
5.0,2012 Vanderbilt,63.9958,114.775,94.4476,20.3275,46.91,18.9974,31.9559,28.5645,54.0604,20.1716,32.6452,40.0833
16.0,2012 Vermont,61.3192,104.447,100.224,4.2234,45.4946,19.7195,30.5556,33.2988,49.3204,19.5023,34.3003,37.3236
10.0,2012 Virginia,58.3843,106.186,88.8224,17.3633,44.7137,21.1992,25.6854,31.1517,50.6662,18.7531,27.496,35.4061
10.0,2012 West Virginia,63.2691,111.599,97.0738,14.5249,49.8073,20.1459,29.9954,31.2225,48.3281,19.2838,40.3758,38.6102
16.0,2012 Western Kentucky,66.9018,98.1875,101.022,-2.83435,47.4485,21.1876,32.4127,38.9175,44.3449,22.2635,33.8685,40.1228
5.0,2012 Wichita St.,65.0878,116.963,93.7271,23.2362,44.7545,18.5918,26.0385,32.7567,53.7705,17.9936,33.3333,34.5902
4.0,2012 Wisconsin,57.0497,111.961,88.662,23.2991,42.4684,18.158,27.7215,29.7966,50.1067,15.0532,30.6381,30.6667
10.0,2012 Xavier,65.9384,107.588,95.9824,11.6059,45.6089,18.4425,30.0691,35.5167,49.7229,18.4425,31.9659,41.2594
12.0,2013 Akron,64.6243,107.801,94.0583,13.7427,44.5449,20.177,30.4233,34.935,51.052,20.7799,37.5912,36.9878
15.0,2013 Albany,61.1481,102.346,101.191,1.15535,48.3225,19.8655,28.2476,27.8139,49.6281,21.2262,31.6804,40.0458
6.0,2013 Arizona,64.9417,114.263,93.7326,20.5305,46.5951,19.8179,26.6611,32.9492,52.4832,19.5196,34.9955,37.3513
11.0,2013 Belmont,65.3017,111.598,95.8476,15.7507,47.9758,24.9527,34.2427,36.9789,56.5029,19.5754,29.6566,32.7746
13.0,2013 Boise St.,64.2697,113.2,98.0999,15.1001,51.4229,19.977,24.3983,42.2237,51.7502,18.3708,30.2686,33.7357
11.0,2013 Bucknell,60.9891,107.882,94.4384,13.4434,42.5332,14.0935,24.2604,29.3695,49.6011,15.0621,29.3019,35.6695
6.0,2013 Butler,62.5561,110.071,95.2626,14.8086,46.6898,17.387,26.3291,36.1452,50.6944,20.1601,35.9043,38.3547
12.0,2013 California,63.887,107.434,94.7044,12.7298,44.2559,16.7979,30.6954,32.4804,48.0,18.9316,32.5225,31.2
10.0,2013 Cincinnati,62.2632,105.794,90.2087,15.5856,43.3009,20.2222,29.8374,32.7391,46.1538,19.3702,38.7302,35.4559
10.0,2013 Colorado,63.0028,107.269,92.4737,14.7956,45.9333,19.3765,30.4348,25.2868,48.3221,19.8768,33.6291,40.9396
8.0,2013 Colorado St.,62.9945,118.136,97.9562,20.1795,48.6151,16.4745,23.1897,36.4109,49.1558,17.2276,41.4374,44.0632
7.0,2013 Creighton,63.0944,119.389,97.1644,22.2247,45.9257,16.1065,27.1007,26.1331,58.2094,18.9262,28.8184,34.2189
14.0,2013 Davidson,63.2755,112.441,101.27,11.1711,45.2803,18.7906,28.4697,36.3844,53.1196,17.0099,29.0196,38.9239
2.0,2013 Duke,66.0764,119.646,92.9223,26.724,45.4634,20.4363,32.2706,32.7317,53.8613,15.5918,28.7788,39.154
3.0,2013 Florida,60.6898,118.162,86.1792,31.9831,43.3052,22.424,28.3902,29.8893,55.2514,17.7846,34.1717,31.0602
15.0,2013 Florida Gulf Coast,66.6594,103.304,99.9512,3.35293,46.9322,22.1407,32.8937,32.7066,51.5813,20.9969,32.5123,35.1908
2.0,2013 Georgetown,59.9536,107.747,85.5846,22.1624,42.9958,22.3702,30.9502,35.2941,51.1063,20.0543,30.3681,36.8162
1.0,2013 Gonzaga,62.4727,120.831,91.8845,28.9467,44.9189,20.8376,29.7976,29.9459,54.9277,17.2137,37.7841,40.8141
14.0,2013 Harvard,62.4831,108.139,101.233,6.90592,49.1591,20.8592,31.4317,31.2419,54.3097,20.8058,25.6188,49.5983
7.0,2013 Illinois,64.2338,110.496,95.3564,15.1395,48.5938,21.6676,33.5827,36.344,47.5802,17.4387,33.2409,31.0124
1.0,2013 Indiana,65.7072,122.482,92.5582,29.9242,43.9923,20.9128,31.2866,26.9507,54.7692,19.2283,38.968,45.865
15.0,2013 Iona,68.6813,114.644,106.791,7.85234,51.5602,19.3245,33.4133,32.1171,52.113,17.0869,32.7801,32.716
10.0,2013 Iowa St.,67.5365,116.863,100.569,16.2941,48.0491,18.5799,28.5381,32.7071,53.766,18.4994,34.1977,32.9702
16.0,2013 James Madison,62.5026,99.5556,101.23,-1.67462,48.7131,21.0714,31.16,39.2493,47.5786,17.2442,29.5547,36.7852
1.0,2013 Kansas,65.5441,113.253,87.8314,25.4211,41.5025,18.3591,29.3208,32.0202,53.3431,20.2813,33.7564,39.4827
4.0,2013 Kansas St.,60.9899,113.291,95.0325,18.2582,47.4957,22.1804,33.7912,36.7876,49.0726,18.1518,38.5329,31.7362
16.0,2013 LIU Brooklyn,66.723,111.069,112.442,-1.37364,52.566,18.3958,33.5554,31.6227,54.374,20.2729,35.248,45.5736
13.0,2013 La Salle,64.3651,110.546,97.2446,13.3018,49.3201,21.3449,34.1749,28.4519,51.8902,17.1286,28.9956,31.3309
16.0,2013 Liberty,63.8178,100.529,110.044,-9.51521,47.8249,15.082,32.5371,38.4696,48.5642,19.8519,29.0266,38.4009
1.0,2013 Louisville,65.2907,114.313,83.1717,31.1411,44.7822,27.0483,33.286,34.945,50.5432,18.3039,38.2289,39.9826
3.0,2013 Marquette,62.8067,113.994,95.3386,18.6549,46.1759,19.5138,33.0894,31.7378,49.6475,20.8918,38.292,40.9436
6.0,2013 Memphis,67.7883,108.62,91.9204,16.6993,45.4858,22.099,31.1933,34.8871,52.4384,20.7501,35.6621,37.2284
2.0,2013 Miami FL,61.2753,113.044,90.7587,22.2852,45.697,18.3945,28.4489,28.2838,51.9309,16.6632,31.2977,34.5528
4.0,2013 Michigan,62.8699,120.868,95.8775,24.9907,48.0056,18.6588,29.3712,22.6809,54.5579,14.6256,32.5,28.3956
3.0,2013 Michigan St.,62.5852,112.662,89.423,23.2393,44.5484,19.1669,27.6475,32.3891,50.5933,20.8162,36.1435,36.5696
11.0,2013 Middle Tennessee,62.9037,107.517,91.9796,15.5372,44.3402,23.5986,28.9474,42.7566,51.1723,20.6599,36.535,41.3849
11.0,2013 Minnesota,61.1328,113.792,94.6477,19.1442,45.5874,20.1793,33.4158,36.7347,49.374,21.5216,43.8261,41.5896
12.0,2013 Mississippi,68.7636,112.338,95.8159,16.5223,46.4202,21.5127,31.8115,31.0881,49.148,15.9397,34.0991,38.8341
9.0,2013 Missouri,65.5079,115.006,95.7839,19.2225,46.1042,17.5461,28.6043,29.6774,51.2419,18.9584,38.7042,35.072
13.0,2013 Montana,61.796,105.569,102.857,2.71159,48.5811,18.3236,30.4951,35.9038,52.8986,19.1426,25.1397,40.6456
3.0,2013 New Mexico,63.1277,110.537,89.8302,20.7068,45.8869,19.5121,27.6029,25.7069,48.4022,17.6267,29.2832,45.6749
13.0,2013 New Mexico St.,63.1987,105.566,96.7219,8.84441,45.4402,18.5883,29.8203,30.68,49.2926,21.9476,36.8705,47.0289
8.0,2013 North Carolina,68.7962,112.478,95.3146,17.1634,48.0048,21.4511,31.5542,27.1259,49.2673,17.2325,34.6491,28.1528
16.0,2013 North Carolina A&T,64.8071,92.5828,97.9108,-5.32804,45.2044,23.4408,33.1035,41.0377,45.6674,22.694,29.7923,42.5727
8.0,2013 North Carolina St.,66.1873,116.772,99.3673,17.4046,46.7832,16.597,32.5758,28.951,54.2023,17.9662,34.676,40.916
14.0,2013 Northwestern St.,71.4118,106.886,103.699,3.18756,47.8274,21.7112,37.235,40.4762,48.9772,19.1741,34.8148,40.2688
7.0,2013 Notre Dame,59.569,115.515,98.0769,17.4382,46.7678,16.0387,29.4872,24.5649,52.1514,17.6067,33.9772,32.0373
2.0,2013 Ohio St.,62.2577,114.487,89.3191,25.1682,45.3897,20.6718,28.2132,29.5466,50.632,16.1852,31.8663,35.44
10.0,2013 Oklahoma,64.6503,111.409,97.0916,14.3172,47.5731,19.6309,31.5331,31.5499,47.8839,17.398,33.0381,35.4856
5.0,2013 Oklahoma St.,65.3529,109.664,90.2456,19.4182,44.5049,21.6522,30.8449,35.0925,48.8403,18.1613,31.3274,40.507
12.0,2013 Oregon,67.0931,105.529,90.6673,14.8613,46.4426,21.9742,27.1173,33.317,49.2891,21.4335,35.7369,38.3412
15.0,2013 Pacific,61.5719,106.871,101.331,5.53976,49.9703,20.0179,30.7326,39.2645,50.5233,17.8202,29.2293,37.6744
8.0,2013 Pittsburgh,58.1464,116.301,91.1994,25.1014,44.6183,22.0194,29.981,36.4205,51.7465,18.052,40.4377,37.5211
4.0,2013 Saint Louis,63.0796,108.951,88.6822,20.269,45.5232,23.5634,29.0598,34.9748,50.3863,17.5518,27.9111,44.0397
11.0,2013 Saint Mary's,62.7285,116.686,97.7603,18.9259,47.1388,17.9291,24.9556,36.8839,53.6859,18.3397,36.9189,36.9658
7.0,2013 San Diego St.,64.8362,107.707,89.1276,18.5799,44.715,18.1924,27.8846,28.8877,48.5294,18.0986,31.814,35.3496
13.0,2013 South Dakota St.,61.9938,112.586,105.42,7.16609,51.1465,17.0667,26.03,24.3848,53.3505,16.3899,28.9683,32.9897
16.0,2013 Southern,62.7873,99.0012,99.294,-0.292737,41.8598,20.1774,31.0775,34.939,49.1139,16.806,25.7868,40.2532
4.0,2013 Syracuse,62.6287,114.546,91.9806,22.5652,42.6115,23.4739,34.3876,35.4089,48.9969,18.863,38.7387,36.7641
9.0,2013 Temple,65.1334,111.464,99.5026,11.9609,48.9904,20.1314,31.3708,34.1127,48.9678,15.9138,30.8252,35.5992
6.0,2013 UCLA,67.4331,111.467,96.3046,15.1624,47.4553,19.8809,34.0015,24.6217,49.1084,15.8318,30.6656,33.13
5.0,2013 UNLV,67.0633,106.858,89.633,17.2254,44.1398,18.4834,27.0579,29.6278,48.9712,20.2255,33.2502,36.7284
5.0,2013 VCU,65.764,113.747,94.4178,19.3295,49.863,28.5176,34.7222,40.3288,51.2929,16.8933,36.6071,29.8261
14.0,2013 Valparaiso,63.7461,111.066,99.147,11.9193,46.1716,19.4802,28.2429,36.8451,55.6735,21.7583,31.2102,41.7476
9.0,2013 Villanova,65.6855,106.057,92.4411,13.6158,47.3057,21.9885,29.5279,40.9529,47.2957,22.8751,33.0961,50.5585
16.0,2013 Western Kentucky,63.8433,101.798,102.763,-0.965895,47.9189,20.8032,30.6922,37.7766,48.5812,22.2071,34.8435,37.5723
9.0,2013 Wichita St.,62.4159,109.966,92.5764,17.3895,45.3465,19.9629,26.4925,38.3168,50.0231,19.449,38.0104,36.5189
